KM/Year,Price,Age,KM,FuelType,HP,MetColor,Automatic,CC,Doors,Weight,AutoType,MetColorType,Ratio,,
924.2666667,9950,75,69320,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
925.1733333,7950,75,69388,Petrol,86,0,0,1300,3,1010,Manual,NonMetcolor,,,
979.4666667,7400,75,73460,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
986.6666667,7500,75,74000,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
987.9466667,7400,75,74096,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
994.2266667,5950,75,74567,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
1018.426667,7950,75,76382,Petrol,110,1,0,1600,3,1055,Manual,Metcolor,,,
1096.746667,7750,75,82256,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
1118,8700,75,83850,Petrol,110,1,0,1600,3,1055,Manual,Metcolor,,,
1168.173333,6750,75,87613,Petrol,86,0,0,1300,3,1015,Manual,NonMetcolor,,,
1173.333333,7200,75,88000,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
1193.426667,7450,75,89507,Petrol,86,0,0,1300,3,1015,Manual,NonMetcolor,,,
1214.426667,7450,75,91082,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
1335.893333,7795,75,100192,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
1348.786667,8450,75,101159,Petrol,110,1,0,1600,5,1085,Manual,Metcolor,,,
1358.066667,6450,75,101855,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
1360.066667,8950,75,102005,Petrol,107,1,1,1600,5,1105,Auto,Metcolor,,,
1426.666667,9950,75,107000,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
1460.533333,8700,75,109540,Petrol,110,0,0,1600,5,1085,Manual,NonMetcolor,,,
1641.386667,6650,75,123104,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
1672,7900,75,125400,Petrol,110,0,0,1600,3,1050,Manual,NonMetcolor,,,
1949.293333,5600,75,146197,Petrol,86,0,0,1300,3,1015,Manual,NonMetcolor,,,
2161.428571,7750,70,151300,Diesel,72,1,0,2000,5,1150,Manual,Metcolor,5.425,,
480.75,8150,76,36537,Petrol,110,0,1,1600,4,1075,Auto,NonMetcolor,,,
572.7894737,7950,76,43532,Petrol,110,0,0,1600,5,1070,Manual,NonMetcolor,,,
597.5,7750,76,45410,Petrol,86,1,0,1300,5,1035,Manual,Metcolor,,,
646.9736842,8750,76,49170,Petrol,86,0,0,1300,3,1045,Manual,NonMetcolor,,,
699.1184211,10950,76,53133,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
753.4605263,6750,76,57263,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
787.0394737,7950,76,59815,Petrol,110,1,0,1587,3,1055,Manual,Metcolor,,,
789.4736842,7900,76,60000,Petrol,110,0,0,1600,3,1050,Manual,NonMetcolor,,,
1825.396825,9450,63,115000,CNG,110,0,0,1600,3,1109,Manual,NonMetcolor,,,
800.4342105,7750,76,60833,Petrol,110,1,0,1600,4,1035,Manual,Metcolor,,,
885.0789474,8250,76,67266,Petrol,86,1,0,1300,5,1035,Manual,Metcolor,,,
894.7368421,7995,76,68000,Petrol,110,1,0,1600,5,1075,Manual,Metcolor,,,
921.5657895,7500,76,70039,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
934.2105263,7950,76,71000,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
962.0526316,8950,76,73116,Petrol,110,1,0,1600,5,1075,Manual,Metcolor,,,
1003.526316,8500,76,76268,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
1078.026316,7750,76,81930,Petrol,110,0,0,1600,5,1070,Manual,NonMetcolor,,,
1097.434211,6750,76,83405,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
1111.473684,8250,76,84472,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
1177.894737,8950,76,89520,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
1372.947368,8750,76,104344,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
1459.223684,9250,76,110901,Petrol,110,1,0,1600,5,1085,Manual,Metcolor,,,
1517.697368,6900,76,115345,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
1582.407895,8950,76,120263,Diesel,72,1,0,2000,5,1135,Manual,Metcolor,,,
1639.355263,7950,76,124591,Petrol,110,1,0,1600,5,1075,Manual,Metcolor,,,
1654.973684,6900,76,125778,Petrol,110,0,0,1600,3,1050,Manual,NonMetcolor,,,
1774.855263,8600,76,134889,Diesel,72,1,0,2000,3,1115,Manual,Metcolor,,,
2246.376812,7950,69,155000,Diesel,72,0,0,2000,3,1115,Manual,NonMetcolor,5.4855,,
2760.987342,6950,79,218118,Diesel,72,0,0,2000,5,1150,Manual,NonMetcolor,5.4905,,
2038.157895,7450,76,154900,Diesel,72,1,0,2000,5,1140,Manual,Metcolor,5.662,,
591,8500,77,45507,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
634.2597403,9800,77,48838,Petrol,110,0,0,1600,3,1055,Manual,NonMetcolor,,,
687.012987,9450,77,52900,Petrol,110,1,0,1600,4,1075,Manual,Metcolor,,,
707,7750,77,54439,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
779.2207792,8400,77,60000,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
800.6233766,8250,77,61648,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
803.974026,8450,77,61906,Petrol,86,1,1,1300,5,1065,Auto,Metcolor,,,
1919.85,9450,60,115191,CNG,110,1,0,1600,4,1079,Manual,Metcolor,,,
808.8961039,8500,77,62285,Petrol,110,1,0,1600,5,1075,Manual,Metcolor,,,
812.9220779,8950,77,62595,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
834.8051948,8495,77,64280,Petrol,110,0,0,1600,4,1035,Manual,NonMetcolor,,,
910.7012987,8750,77,70124,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
921.1948052,7450,77,70932,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
932.7922078,8500,77,71825,Petrol,110,0,0,1600,5,1075,Manual,NonMetcolor,,,
933.7662338,7750,77,71900,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
944.1948052,7950,77,72703,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
1959.788732,7950,71,139145,Diesel,73,0,0,2000,2,1115,Manual,NonMetcolor,,,
984.4025974,9500,77,75799,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
1000,6950,77,77000,Petrol,86,0,0,1300,3,1015,Manual,NonMetcolor,,,
1018.636364,8950,77,78435,Petrol,86,0,0,1300,3,1015,Manual,NonMetcolor,,,
1045.272727,7990,77,80486,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
1066.272727,6950,77,82103,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
1090.909091,7750,77,84000,Petrol,110,1,0,1600,5,1085,Manual,Metcolor,,,
1168.831169,6750,77,90000,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
1172.792208,6950,77,90305,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
1207.792208,8250,77,93000,Petrol,110,1,0,1600,5,1075,Manual,Metcolor,,,
1272.727273,7950,77,98000,Petrol,110,1,0,1600,5,1065,Manual,Metcolor,,,
1324.675325,7750,77,102000,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
1365.61039,6750,77,105152,Petrol,86,0,0,1300,3,1015,Manual,NonMetcolor,,,
1483.87013,7600,77,114258,Petrol,86,1,0,1300,5,1050,Manual,Metcolor,,,
1578.506494,7250,77,121545,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
1588.181818,7450,77,122290,Petrol,110,0,0,1600,3,1050,Manual,NonMetcolor,,,
1636.363636,7900,77,126000,Petrol,110,1,0,1600,5,1050,Manual,Metcolor,,,
1674.805195,7250,77,128960,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
2019.955224,7950,67,135337,CNG,110,1,0,1600,5,1120,Manual,Metcolor,,,
1705.285714,6950,77,131307,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
1896.051948,5950,77,145996,Petrol,110,0,0,1600,4,1035,Manual,NonMetcolor,,,
1386.895522,8500,67,92922,Diesel,72,1,0,2000,4,1100,Manual,Metcolor,5.695,,
2246.493506,10500,77,172980,Diesel,72,1,0,2000,5,1135,Manual,Metcolor,,,
1696.816901,8250,71,120474,Diesel,72,1,0,2000,3,1115,Manual,Metcolor,5.8575,,
307.6923077,8950,78,24000,Petrol,86,1,1,1300,5,1065,Auto,Metcolor,,,
396.974359,9950,78,30964,Petrol,110,0,1,1600,3,1080,Auto,NonMetcolor,,,
461.5384615,7600,78,36000,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
461.5384615,8500,78,36000,Petrol,86,0,1,1300,3,1045,Auto,NonMetcolor,,,
559.2564103,8500,78,43622,Petrol,86,1,0,1300,4,1000,Manual,Metcolor,,,
607.6923077,10500,78,47400,Petrol,86,1,0,1300,5,1040,Manual,Metcolor,,,
670.3461538,7450,78,52287,Petrol,110,0,0,1600,5,1114,Manual,NonMetcolor,,,
738.8205128,8900,78,57628,Petrol,110,0,0,1600,5,1075,Manual,NonMetcolor,,,
839.7435897,8950,78,65500,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
862.2435897,8500,78,67255,Petrol,110,0,0,1600,5,1085,Manual,NonMetcolor,,,
884.6153846,9250,78,69000,Petrol,110,1,0,1600,5,1075,Manual,Metcolor,,,
912.6410256,7500,78,71186,Petrol,110,0,0,1600,3,1050,Manual,NonMetcolor,,,
923.0769231,7950,78,72000,Petrol,110,0,0,1600,3,1055,Manual,NonMetcolor,,,
923.0769231,8250,78,72000,Petrol,110,1,0,1600,4,1035,Manual,Metcolor,,,
924.2307692,7750,78,72090,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
925.9230769,7950,78,72222,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
2126.760563,6450,71,151000,CNG,110,1,0,1600,5,1094,Manual,Metcolor,,,
944.0769231,8450,78,73638,Petrol,86,1,1,1300,4,1015,Auto,Metcolor,,,
960.5897436,7600,78,74926,Petrol,110,1,0,1600,5,1075,Manual,Metcolor,,,
964.4358974,8750,78,75226,Petrol,110,0,0,1600,4,1035,Manual,NonMetcolor,,,
965.6794872,8450,78,75323,Petrol,86,1,0,1300,5,1050,Manual,Metcolor,,,
987.1794872,8000,78,77000,Petrol,110,0,0,1600,3,1050,Manual,NonMetcolor,,,
1008.833333,7250,78,78689,Petrol,110,0,0,1600,4,1035,Manual,NonMetcolor,,,
1025.641026,7250,78,80000,Petrol,110,1,0,1600,4,1065,Manual,Metcolor,,,
1058.910256,5950,78,82595,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
1059.935897,7450,78,82675,Petrol,86,0,0,1300,3,1015,Manual,NonMetcolor,,,
1076.923077,7250,78,84000,Petrol,110,1,0,1600,5,1065,Manual,Metcolor,,,
1115.384615,7250,78,87000,Petrol,110,1,0,1600,4,1035,Manual,Metcolor,,,
1124.910256,7450,78,87743,Petrol,110,0,0,1600,3,1055,Manual,NonMetcolor,,,
1153.24359,7500,78,89953,Petrol,110,0,0,1600,5,1114,Manual,NonMetcolor,,,
1153.987179,7950,78,90011,Petrol,86,0,1,1300,3,1045,Auto,NonMetcolor,,,
1158.269231,8500,78,90345,Petrol,86,1,0,1300,5,1035,Manual,Metcolor,,,
1171.782051,7950,78,91399,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
1226.294872,7750,78,95651,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
1229.602564,6650,78,95909,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
1230.769231,7250,78,96000,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
1250.435897,8900,78,97534,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
1288.294872,7750,78,100487,Petrol,110,0,0,1600,4,1035,Manual,NonMetcolor,,,
1400.807692,7500,78,109263,Petrol,110,0,0,1600,5,1070,Manual,NonMetcolor,,,
1474.358974,6500,78,115000,Petrol,107,1,1,1600,5,1100,Auto,Metcolor,,,
1538.461538,7750,78,120000,Petrol,110,0,0,1600,5,1075,Manual,NonMetcolor,,,
1666.666667,6500,78,130000,Petrol,86,0,0,1300,5,1015,Manual,NonMetcolor,,,
2236.297297,11950,37,82743,CNG,110,1,0,1600,5,1121,Manual,Metcolor,,,
1989.871795,7950,78,155210,Petrol,110,0,0,1600,3,1050,Manual,NonMetcolor,,,
2862.333333,8500,69,197501,Diesel,72,0,0,2000,5,1135,Manual,NonMetcolor,5.865,,
2074.038462,5800,78,161775,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
2256.410256,6500,78,176000,Petrol,86,0,0,1300,5,1035,Manual,NonMetcolor,,,
2250,8450,64,144000,CNG,110,1,0,1600,3,1065,Manual,Metcolor,,,
2312.538462,8750,78,180378,Diesel,72,1,0,2000,4,1100,Manual,Metcolor,,,
2000,7900,75,150000,Diesel,72,1,0,2000,3,1135,Manual,Metcolor,5.925,,
503.7974684,8750,79,39800,Petrol,107,0,1,1600,3,1080,Auto,NonMetcolor,,,
507.5063291,8950,79,40093,Petrol,110,0,0,1600,5,1114,Manual,NonMetcolor,,,
630.721519,7500,79,49827,Petrol,86,1,0,1300,5,1035,Manual,Metcolor,,,
701.5822785,9950,79,55425,Petrol,110,0,0,1600,5,1075,Manual,NonMetcolor,,,
711.5696203,9500,79,56214,Petrol,86,0,0,1300,3,1015,Manual,NonMetcolor,,,
761.2911392,9450,79,60142,Petrol,110,0,0,1600,3,1050,Manual,NonMetcolor,,,
774.2405063,9000,79,61165,Petrol,107,1,1,1600,3,1080,Auto,Metcolor,,,
809.0886076,8500,79,63918,Petrol,110,0,0,1600,4,1035,Manual,NonMetcolor,,,
826,7750,79,65254,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
846.2658228,8950,79,66855,Petrol,110,1,0,1600,5,1075,Manual,Metcolor,,,
872.721519,9950,79,68945,Petrol,110,1,0,1600,5,1085,Manual,Metcolor,,,
2322.881356,8950,59,137050,CNG,110,1,0,1600,3,1078,Manual,Metcolor,,,
902.0632911,5950,79,71263,Petrol,86,0,0,1300,3,1015,Manual,NonMetcolor,,,
903.278481,7750,79,71359,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
915.5443038,7950,79,72328,Petrol,110,1,0,1600,5,1075,Manual,Metcolor,,,
937.8860759,8800,79,74093,Petrol,110,1,0,1600,5,1075,Manual,Metcolor,,,
953.443038,7995,79,75322,Petrol,110,1,0,1600,4,1115,Manual,Metcolor,,,
1037.822785,7495,79,81988,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
1075.518987,8250,79,84966,Petrol,110,0,0,1600,5,1070,Manual,NonMetcolor,,,
1088.607595,8750,79,86000,Petrol,86,1,0,1300,5,1040,Manual,Metcolor,,,
1135.936709,8750,79,89739,Petrol,86,1,0,1300,5,1035,Manual,Metcolor,,,
1177.708861,8950,79,93039,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
1178.35443,7200,79,93090,Petrol,86,1,0,1300,5,1035,Manual,Metcolor,,,
1202.531646,6950,79,95000,Petrol,86,1,0,1300,5,1035,Manual,Metcolor,,,
1211.392405,6990,79,95700,Petrol,110,0,0,1600,5,1085,Manual,NonMetcolor,,,
1249.898734,8750,79,98742,Petrol,110,0,0,1600,5,1085,Manual,NonMetcolor,,,
1258.189873,6425,79,99397,Petrol,86,0,0,1300,5,1035,Manual,NonMetcolor,,,
1274.924051,9500,79,100719,Petrol,110,0,0,1600,5,1070,Manual,NonMetcolor,,,
1226.628571,8500,70,85864,Diesel,72,1,0,2000,5,1135,Manual,Metcolor,5.95,,
1753.164557,8950,79,138500,Petrol,86,0,0,1300,5,1050,Manual,NonMetcolor,,,
1664.556962,7950,79,131500,Diesel,72,0,0,2000,5,1140,Manual,NonMetcolor,6.2805,,
287.5,8450,80,23000,Petrol,86,0,0,1300,3,1015,Manual,NonMetcolor,,,
2533.923077,11950,39,98823,CNG,110,1,0,1600,5,1119,Manual,Metcolor,,,
425,7950,80,34000,Petrol,86,1,0,1300,4,1000,Manual,Metcolor,,,
447.7625,7950,80,35821,Petrol,86,0,1,1300,3,1015,Auto,NonMetcolor,,,
527.325,7500,80,42186,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
555.55,9250,80,44444,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
619.75,7450,80,49580,Petrol,110,1,0,1600,4,1035,Manual,Metcolor,,,
658.75,8250,80,52700,Petrol,110,0,0,1600,3,1050,Manual,NonMetcolor,,,
712.5,7750,80,57000,Petrol,86,0,0,1300,4,1000,Manual,NonMetcolor,,,
2621.696203,5250,79,207114,CNG,110,1,0,1600,5,1114,Manual,Metcolor,,,
722.3375,8250,80,57787,Petrol,86,0,0,1300,3,1015,Manual,NonMetcolor,,,
725,8950,80,58000,Petrol,110,0,0,1600,3,1055,Manual,NonMetcolor,,,
728.3375,8250,80,58267,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
741.575,8750,80,59326,Petrol,110,1,0,1600,5,1085,Manual,Metcolor,,,
755.95,8250,80,60476,Petrol,110,1,0,1600,5,1114,Manual,Metcolor,,,
782.2625,6950,80,62581,Petrol,110,0,0,1600,5,1075,Manual,NonMetcolor,,,
2727.272727,8500,55,150000,CNG,110,1,0,1600,3,1075,Manual,Metcolor,,,
790.825,9000,80,63266,Petrol,110,1,0,1600,4,1035,Manual,Metcolor,,,
793.75,7499,80,63500,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
800,8950,80,64000,Petrol,110,0,0,1600,3,1055,Manual,NonMetcolor,,,
816.3375,6900,80,65307,Petrol,110,1,0,1600,3,1055,Manual,Metcolor,,,
824.375,7400,80,65950,Petrol,110,0,0,1600,5,1070,Manual,NonMetcolor,,,
827.1,6750,80,66168,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
835.5375,9450,80,66843,Petrol,110,1,0,1600,5,1075,Manual,Metcolor,,,
836,7250,80,66880,Petrol,110,1,0,1600,3,1055,Manual,Metcolor,,,
873.8,9950,80,69904,Petrol,110,0,0,1600,5,1070,Manual,NonMetcolor,,,
882.4625,8500,80,70597,Petrol,107,1,1,1600,3,1080,Auto,Metcolor,,,
886.7375,6900,80,70939,Petrol,110,1,1,1600,5,1100,Auto,Metcolor,,,
893.75,7500,80,71500,Petrol,110,1,0,1600,4,1035,Manual,Metcolor,,,
896.75,6950,80,71740,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
915,7500,80,73200,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
2961.041667,9250,48,142130,CNG,110,0,0,1600,5,1119,Manual,NonMetcolor,,,
926.8875,7250,80,74151,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
927.45,9000,80,74196,Petrol,110,0,0,1600,5,1075,Manual,NonMetcolor,,,
934.8125,7145,80,74785,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
950,8250,80,76000,Petrol,110,0,0,1600,3,1050,Manual,NonMetcolor,,,
1025.2625,8750,80,82021,Petrol,86,1,0,1300,5,1035,Manual,Metcolor,,,
1044.25,8950,80,83540,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,,
1050,6950,80,84000,Petrol,110,0,0,1600,5,1075,Manual,NonMetcolor,,,
1069.5625,8250,80,85565,Petrol,110,0,0,1600,5,1070,Manual,NonMetcolor,,,
1075,8950,80,86000,Petrol,110,0,0,1600,3,1050,Manual,NonMetcolor,,,
1076.3625,6750,80,86109,Petrol,110,1,0,1600,3,1055,Manual,Metcolor,,,
1087.5,8250,80,87000,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
1151.2,7300,80,92096,Petrol,86,1,0,1300,5,1035,Manual,Metcolor,,,
1153.1875,9900,80,92255,Petrol,107,0,1,1600,5,1105,Auto,NonMetcolor,,,
1160.375,6250,80,92830,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
1173.0125,9250,80,93841,Petrol,110,0,0,1600,5,1070,Manual,NonMetcolor,,,
1175.9875,9950,80,94079,Petrol,110,1,0,1600,5,1085,Manual,Metcolor,,,
1180.5875,7250,80,94447,Petrol,110,0,0,1600,3,1050,Manual,NonMetcolor,,,
1219.35,7950,80,97548,Petrol,86,0,0,1300,5,1035,Manual,NonMetcolor,,,
1251.5375,6490,80,100123,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,,
1255.725,8500,80,100458,Petrol,110,0,0,1600,5,1085,Manual,NonMetcolor,,,
1278.75,7950,80,102300,Petrol,86,1,0,1300,3,1015,Manual,Metcolor,,,
1314.1875,6500,80,105135,Petrol,110,1,0,1600,3,1050,Manual,Metcolor,,SD,636.6703092
1375,6800,80,110000,Petrol,110,1,0,1600,4,1035,Manual,Metcolor,,,
1386.0875,7250,80,110887,Petrol,110,1,0,1600,3,1055,Manual,Metcolor,,,
1535.25,7250,80,122820,Petrol,86,0,0,1300,5,1040,Manual,NonMetcolor,,avg,1251.55595
4159.488372,7750,43,178858,CNG,110,0,0,1600,3,1084,Manual,NonMetcolor,,,
1604.3875,9250,80,128351,Petrol,110,1,0,1600,5,1070,Manual,Metcolor,,max,5651.162791
1714.725,9500,80,137178,Diesel,90,1,0,2000,5,1135,Manual,Metcolor,,min,0.013157895
1794.5,6950,80,143560,Petrol,86,1,1,1300,3,1045,Auto,Metcolor,,,
2000,6750,80,160000,Petrol,86,0,0,1300,3,1015,Manual,NonMetcolor,,,
2207.792208,8500,77,170000,Diesel,72,0,0,2000,4,1100,Manual,NonMetcolor,6.545,,
